address;source_location;insn;indent
0x36b45;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVUPD	(%R15,%RAX,1),%YMM12;
0x36b4b;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVUPD	(%R8,%RAX,1),%YMM13;
0x36b51;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VFMSUB132PD	(%RDI,%RAX,1),%YMM13,%YMM12;
0x36b57;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;VADDPD	(%R14,%RAX,1),%YMM12,%YMM14;
0x36b5d;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;VDIVPD	(%R13,%RAX,1),%YMM14,%YMM15;
0x36b64;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;VMOVUPD	%YMM15,(%RDI,%RAX,1);
0x36b69;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVUPD	0x20(%R15,%RAX,1),%YMM0;
0x36b70;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVUPD	0x20(%R8,%RAX,1),%YMM7;
0x36b77;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VFMSUB132PD	0x20(%RDI,%RAX,1),%YMM7,%YMM0;
0x36b7e;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;VADDPD	0x20(%R14,%RAX,1),%YMM0,%YMM1;
0x36b85;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;VDIVPD	0x20(%R13,%RAX,1),%YMM1,%YMM2;
0x36b8c;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;VMOVUPD	%YMM2,0x20(%RDI,%RAX,1);
0x36b92;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVUPD	0x40(%R15,%RAX,1),%YMM3;
0x36b99;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVUPD	0x40(%R8,%RAX,1),%YMM4;
0x36ba0;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VFMSUB132PD	0x40(%RDI,%RAX,1),%YMM4,%YMM3;
0x36ba7;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;VADDPD	0x40(%R14,%RAX,1),%YMM3,%YMM5;
0x36bae;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;VDIVPD	0x40(%R13,%RAX,1),%YMM5,%YMM6;
0x36bb5;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;VMOVUPD	%YMM6,0x40(%RDI,%RAX,1);
0x36bbb;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVUPD	0x60(%R15,%RAX,1),%YMM8;
0x36bc2;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVUPD	0x60(%R8,%RAX,1),%YMM9;
0x36bc9;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VFMSUB132PD	0x60(%RDI,%RAX,1),%YMM9,%YMM8;
0x36bd0;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;VADDPD	0x60(%R14,%RAX,1),%YMM8,%YMM10;
0x36bd7;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;VDIVPD	0x60(%R13,%RAX,1),%YMM10,%YMM11;
0x36bde;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;VMOVUPD	%YMM11,0x60(%RDI,%RAX,1);
0x36be4;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;SUB	$-0x80,%RAX;
0x36be8;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;CMP	%RAX,%R9;
0x36beb;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:149;JNE	36b45 <_Z16advec_mom_kerneliiiiRN6clover8Buffer2DIdEES2_S2_S2_S2_S2_S2_S2_S2_S2_S2_S2_S2_RNS_8Buffer1DIdEES5_iii._omp_fn.7+0x235>;
