address;source_location;insn;indent
0x373e0;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:157;ENDBR64;
0x373e4;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:157;PUSH	%RBP;
0x373e5;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:157;MOV	%RSP,%RBP;
0x373e8;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:157;PUSH	%R15;
0x373ea;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:157;PUSH	%R14;
0x373ec;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:157;PUSH	%R13;
0x373ee;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:157;PUSH	%R12;
0x373f0;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:157;PUSH	%RBX;
0x373f1;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:157;AND	$-0x20,%RSP;
0x373f5;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:157;SUB	$0x40,%RSP;
0x373f9;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:158;MOV	0x18(%RDI),%EAX;
0x373fc;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:158;MOV	0x1c(%RDI),%EDX;
0x373ff;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:159;MOV	0x10(%RDI),%EBX;
0x37402;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:159;MOV	0x14(%RDI),%ECX;
0x37405;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:158;ADD	$0x4,%EDX;
0x37408;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:158;LEA	-0x1(%RAX),%R15D;
0x3740c;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:159;LEA	0x1(%RBX),%ESI;
0x3740f;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:158;MOV	%EDX,0x28(%RSP);
0x37413;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:159;MOV	%ESI,0x24(%RSP);
0x37417;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:159;CMP	%EDX,%R15D;
0x3741a;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:159;JGE	37793 <_Z16advec_mom_kerneliiiiRN6clover8Buffer2DIdEES2_S2_S2_S2_S2_S2_S2_S2_S2_S2_S2_S2_RNS_8Buffer1DIdEES5_iii._omp_fn.8+0x3b3>;
0x37420;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:159;MOV	%EDX,%EBX;
0x37422;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:159;LEA	0x3(%RCX),%R14D;
