address;source_location;insn;indent
0x30488;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:47;VMOVUPD	(%RDI,%RAX,1),%YMM11;
0x3048d;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:47;VMOVUPD	(%R14,%RAX,1),%YMM13;
0x30493;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:47;VADDPD	(%R15,%RAX,1),%YMM11,%YMM12;
0x30499;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:47;VADDPD	(%R8,%RAX,1),%YMM13,%YMM14;
0x3049f;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:47;VSUBPD	%YMM14,%YMM12,%YMM15;
0x304a4;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:47;VADDPD	(%R13,%RAX,1),%YMM15,%YMM4;
0x304ab;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:47;VMOVUPD	%YMM4,(%R12,%RAX,1);
0x304b1;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:48;VMOVUPD	(%R8,%RAX,1),%YMM0;
0x304b7;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:48;VSUBPD	(%RDI,%RAX,1),%YMM0,%YMM5;
0x304bc;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:48;VADDPD	%YMM4,%YMM5,%YMM2;
0x304c0;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:48;VMOVUPD	%YMM2,(%RBX,%RAX,1);
0x304c5;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:47;VMOVUPD	0x20(%RDI,%RAX,1),%YMM1;
0x304cb;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:47;VMOVUPD	0x20(%R14,%RAX,1),%YMM6;
0x304d2;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:47;VADDPD	0x20(%R15,%RAX,1),%YMM1,%YMM3;
0x304d9;/home/penda/aoc/CloverLeaf/src/omp/advec_cell.cpp:47;VADDPD	0x20(%R8,%RAX,1),%YMM6,%YMM7;
