address;source_location;insn;indent
0x3f733;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:77;VBROADCASTSD	(%RDI),%YMM12;
0x3f738;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:77;VMOVUPD	%YMM12,(%R8,%RAX,1);
0x3f73e;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:78;VBROADCASTSD	(%RSI),%YMM13;
0x3f743;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:78;VMOVUPD	%YMM13,(%R14,%RAX,1);
0x3f749;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:79;VBROADCASTSD	(%RCX),%YMM14;
0x3f74e;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:79;VMOVUPD	%YMM14,(%R13,%RAX,1);
0x3f755;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:80;VBROADCASTSD	(%RDX),%YMM15;
0x3f75a;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:80;VMOVUPD	%YMM15,(%R12,%RAX,1);
0x3f760;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:77;VBROADCASTSD	(%RDI),%YMM0;
0x3f765;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:77;VMOVUPD	%YMM0,0x20(%R8,%RAX,1);
0x3f76c;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:78;VBROADCASTSD	(%RSI),%YMM1;
0x3f771;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:78;VMOVUPD	%YMM1,0x20(%R14,%RAX,1);
0x3f778;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:79;VBROADCASTSD	(%RCX),%YMM2;
0x3f77d;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:79;VMOVUPD	%YMM2,0x20(%R13,%RAX,1);
0x3f784;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:80;VBROADCASTSD	(%RDX),%YMM3;
0x3f789;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:80;VMOVUPD	%YMM3,0x20(%R12,%RAX,1);
0x3f790;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:77;VBROADCASTSD	(%RDI),%YMM4;
0x3f795;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:77;VMOVUPD	%YMM4,0x40(%R8,%RAX,1);
0x3f79c;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:78;VBROADCASTSD	(%RSI),%YMM5;
0x3f7a1;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:78;VMOVUPD	%YMM5,0x40(%R14,%RAX,1);
0x3f7a8;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:79;VBROADCASTSD	(%RCX),%YMM6;
0x3f7ad;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:79;VMOVUPD	%YMM6,0x40(%R13,%RAX,1);
0x3f7b4;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:80;VBROADCASTSD	(%RDX),%YMM7;
0x3f7b9;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:80;VMOVUPD	%YMM7,0x40(%R12,%RAX,1);
0x3f7c0;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:77;VBROADCASTSD	(%RDI),%YMM8;
0x3f7c5;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:77;VMOVUPD	%YMM8,0x60(%R8,%RAX,1);
0x3f7cc;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:78;VBROADCASTSD	(%RSI),%YMM9;
0x3f7d1;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:78;VMOVUPD	%YMM9,0x60(%R14,%RAX,1);
0x3f7d8;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:79;VBROADCASTSD	(%RCX),%YMM10;
0x3f7dd;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:79;VMOVUPD	%YMM10,0x60(%R13,%RAX,1);
0x3f7e4;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:80;VBROADCASTSD	(%RDX),%YMM11;
0x3f7e9;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:80;VMOVUPD	%YMM11,0x60(%R12,%RAX,1);
0x3f7f0;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:80;MOV	0x40(%RSP),%R9;
0x3f7f5;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:80;SUB	$-0x80,%RAX;
0x3f7f9;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:80;CMP	%R9,%RAX;
0x3f7fc;/home/penda/aoc/CloverLeaf/src/omp/generate_chunk.cpp:80;JNE	3f733 <_Z14generate_chunkiR16global_variables._omp_fn.0+0x273>;
