address;source_location;insn;indent
0x6ebb0;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:36;ENDBR64;
0x6ebb4;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:36;PUSH	%RBP;
0x6ebb5;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:36;MOV	%RSP,%RBP;
0x6ebb8;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:36;PUSH	%R15;
0x6ebba;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:36;PUSH	%R14;
0x6ebbc;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:36;PUSH	%R13;
0x6ebbe;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:36;PUSH	%R12;
0x6ebc0;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:36;PUSH	%RBX;
0x6ebc1;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:36;AND	$-0x20,%RSP;
0x6ebc5;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:36;SUB	$0x140,%RSP;
0x6ebcc;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:37;MOV	0x40(%RDI),%EAX;
0x6ebcf;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:37;MOV	0x44(%RDI),%EBX;
0x6ebd2;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;MOV	0x38(%RDI),%EDX;
0x6ebd5;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;MOV	0x3c(%RDI),%ECX;
0x6ebd8;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:37;ADD	$0x2,%EBX;
0x6ebdb;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:37;LEA	0x1(%RAX),%R15D;
0x6ebdf;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;INC	%EDX;
0x6ebe1;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:37;MOV	%EBX,0x40(%RSP);
0x6ebe5;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;MOV	%EDX,0x3c(%RSP);
0x6ebe9;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;CMP	%EBX,%R15D;
0x6ebec;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;JGE	6f683 <_Z16viscosity_kerneliiiiRN6clover8Buffer1DIdEES2_RNS_8Buffer2DIdEES5_S5_S5_S5_._omp_fn.0+0xad3>;
0x6ebf2;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;MOV	%EBX,%R13D;
0x6ebf5;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;LEA	0x2(%RCX),%R14D;
0x6ebf9;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;SUB	%R15D,%R13D;
0x6ebfc;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;CMP	%R14D,%EDX;
0x6ebff;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;JGE	6f683 <_Z16viscosity_kerneliiiiRN6clover8Buffer1DIdEES2_RNS_8Buffer2DIdEES5_S5_S5_S5_._omp_fn.0+0xad3>;
0x6ec05;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;MOV	%R14D,%ESI;
0x6ec08;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;MOV	%RDI,%RBX;
0x6ec0b;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;SUB	%EDX,%ESI;
0x6ec0d;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;MOV	%ESI,0x44(%RSP);
0x6ec11;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;CALL	3b00 <.plt.sec@start+0x530>;
0x6ec16;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;MOV	%EAX,%R12D;
0x6ec19;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;CALL	39f0 <.plt.sec@start+0x420>;
0x6ec1e;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;XOR	%EDX,%EDX;
0x6ec20;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;MOV	%EAX,%ECX;
0x6ec22;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;MOV	0x44(%RSP),%EAX;
0x6ec26;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;IMUL	%R13D,%EAX;
0x6ec2a;/home/penda/aoc/CloverLeaf/src/omp/viscosity.cpp:38;DIV	%R12D;
