address;source_location;insn;indent
0x42c15;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:80;VMOVUPD	%YMM1,(%R10,%RAX,1);
0x42c1b;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:81;VBROADCASTSD	(%RCX),%YMM5;
0x42c20;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:81;VMOVUPD	%YMM5,(%R9,%RAX,1);
0x42c26;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:82;VMOVUPD	(%R8,%RAX,1),%YMM4;
0x42c2c;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:82;VMOVUPD	%YMM4,(%RDI,%RAX,1);
0x42c31;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:80;VMOVUPD	%YMM1,0x20(%R10,%RAX,1);
0x42c38;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:81;VBROADCASTSD	(%RCX),%YMM7;
0x42c3d;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:81;VMOVUPD	%YMM7,0x20(%R9,%RAX,1);
0x42c44;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:82;VMOVUPD	0x20(%R8,%RAX,1),%YMM6;
0x42c4b;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:82;VMOVUPD	%YMM6,0x20(%RDI,%RAX,1);
0x42c51;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:80;VMOVUPD	%YMM1,0x40(%R10,%RAX,1);
0x42c58;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:81;VBROADCASTSD	(%RCX),%YMM9;
0x42c5d;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:81;VMOVUPD	%YMM9,0x40(%R9,%RAX,1);
0x42c64;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:82;VMOVUPD	0x40(%R8,%RAX,1),%YMM10;
0x42c6b;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:82;VMOVUPD	%YMM10,0x40(%RDI,%RAX,1);
0x42c71;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:80;VMOVUPD	%YMM1,0x60(%R10,%RAX,1);
0x42c78;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:81;VBROADCASTSD	(%RCX),%YMM11;
0x42c7d;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:81;VMOVUPD	%YMM11,0x60(%R9,%RAX,1);
0x42c84;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:82;VMOVUPD	0x60(%R8,%RAX,1),%YMM12;
0x42c8b;/home/penda/aoc/CloverLeaf/src/omp/initialise_chunk.cpp:82;VMOVUPD	%YMM12,0x60(%RDI,%RAX,1);
