address;source_location;insn;indent
0x3ead0;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:36;ENDBR64;
0x3ead4;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:36;PUSH	%RBP;
0x3ead5;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:36;MOV	%RSP,%RBP;
0x3ead8;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:36;PUSH	%R15;
0x3eada;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:36;PUSH	%R14;
0x3eadc;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:36;PUSH	%R13;
0x3eade;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:36;PUSH	%R12;
0x3eae0;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:36;PUSH	%RBX;
0x3eae1;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:36;AND	$-0x20,%RSP;
0x3eae5;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:36;SUB	$0x140,%RSP;
0x3eaec;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:37;MOV	0x50(%RDI),%EAX;
0x3eaef;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:37;MOV	0x54(%RDI),%EBX;
0x3eaf2;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;MOV	0x48(%RDI),%ECX;
0x3eaf5;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;MOV	0x4c(%RDI),%EDX;
0x3eaf8;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:37;ADD	$0x3,%EBX;
0x3eafb;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:37;LEA	0x1(%RAX),%R15D;
0x3eaff;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;INC	%ECX;
0x3eb01;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:37;MOV	%EBX,0x88(%RSP);
0x3eb08;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;MOV	%ECX,0x84(%RSP);
0x3eb0f;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;CMP	%EBX,%R15D;
0x3eb12;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;JGE	3f273 <_Z16flux_calc_kerneliiiidRN6clover8Buffer2DIdEES2_S2_S2_S2_S2_S2_S2_._omp_fn.0+0x7a3>;
0x3eb18;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;MOV	%EBX,%R13D;
0x3eb1b;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;LEA	0x3(%RDX),%R14D;
0x3eb1f;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;SUB	%R15D,%R13D;
0x3eb22;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;CMP	%R14D,%ECX;
0x3eb25;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;JGE	3f273 <_Z16flux_calc_kerneliiiidRN6clover8Buffer2DIdEES2_S2_S2_S2_S2_S2_S2_._omp_fn.0+0x7a3>;
0x3eb2b;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;MOV	%R14D,%ESI;
0x3eb2e;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;MOV	%RDI,%RBX;
0x3eb31;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;SUB	%ECX,%ESI;
0x3eb33;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;MOV	%ESI,0x8c(%RSP);
0x3eb3a;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;CALL	3b00 <.plt.sec@start+0x530>;
0x3eb3f;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;MOV	%EAX,%R12D;
0x3eb42;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;CALL	39f0 <.plt.sec@start+0x420>;
0x3eb47;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;XOR	%EDX,%EDX;
0x3eb49;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;MOV	%EAX,%ECX;
0x3eb4b;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;MOV	0x8c(%RSP),%EAX;
0x3eb52;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;IMUL	%R13D,%EAX;
0x3eb56;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;DIV	%R12D;
0x3eb59;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;MOV	%EAX,%ESI;
0x3eb5b;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;CMP	%EDX,%ECX;
0x3eb5d;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;JB	3f297 <_Z16flux_calc_kerneliiiidRN6clover8Buffer2DIdEES2_S2_S2_S2_S2_S2_S2_._omp_fn.0+0x7c7>;
0x3eb63;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;IMUL	%ESI,%ECX;
0x3eb66;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;ADD	%EDX,%ECX;
0x3eb68;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;LEA	(%RSI,%RCX,1),%EDI;
0x3eb6b;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;MOV	%EDI,0x80(%RSP);
0x3eb72;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;CMP	%EDI,%ECX;
0x3eb74;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;JAE	3f273 <_Z16flux_calc_kerneliiiidRN6clover8Buffer2DIdEES2_S2_S2_S2_S2_S2_S2_._omp_fn.0+0x7a3>;
0x3eb7a;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;MOV	%ECX,%EAX;
0x3eb7c;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;XOR	%EDX,%EDX;
0x3eb7e;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;VMOVSD	0x3336a(%RIP),%XMM2;
0x3eb86;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;MOV	0x84(%RSP),%R8D;
0x3eb8e;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:38;DIVL	0x8c(%RSP);
0x3eb95;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;MOV	0x8(%RBX),%R10;
0x3eb99;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;MOV	0x18(%RBX),%R11;
0x3eb9d;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;MOV	0x10(%RBX),%R13;
0x3eba1;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;MOV	0x20(%RBX),%R12;
0x3eba5;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;MOV	0x30(%RBX),%RDI;
0x3eba9;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;MOV	%R10,0x50(%RSP);
0x3ebae;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;MOV	%R11,0x48(%RSP);
0x3ebb3;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;MOV	%R13,0x30(%RSP);
0x3ebb8;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;MOV	%R12,0x28(%RSP);
0x3ebbd;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;MOV	%RDI,0x20(%RSP);
0x3ebc2;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;VMULSD	(%RBX),%XMM2,%XMM2;
0x3ebc6;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;VMOVDDUP	%XMM2,%XMM3;
0x3ebca;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;VBROADCASTSD	%XMM2,%YMM1;
0x3ebcf;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;LEA	(%RAX,%R15,1),%R9D;
0x3ebd3;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;MOV	0x28(%RBX),%R15;
0x3ebd7;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;MOV	%R14D,%EAX;
0x3ebda;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;MOV	0x38(%RBX),%R14;
0x3ebde;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;MOV	0x40(%RBX),%RBX;
0x3ebe2;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;ADD	%EDX,%R8D;
0x3ebe5;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;MOV	%R8D,0xd4(%RSP);
0x3ebed;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;SUB	%R8D,%EAX;
0x3ebf0;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;MOV	%R14,0x38(%RSP);
0x3ebf5;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:40;MOV	%RBX,0x18(%RSP);
0x3ebfa;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;MOV	%R15,0x40(%RSP);
0x3ebff;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;MOVSXD	%R9D,%R15;
0x3ec02;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;NOPW	(%RAX,%RAX,1);
0x3ec08;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;CMP	%EAX,%ESI;(293) 
0x3ec0a;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;CMOVBE	%ESI,%EAX;(293) 
0x3ec0d;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;LEA	(%RCX,%RAX,1),%ESI;(293) 
0x3ec10;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;MOV	%EAX,%EBX;(293) 
0x3ec12;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;MOV	%ESI,0xd0(%RSP);(293) 
0x3ec19;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;CMP	%ESI,%ECX;(293) 
0x3ec1b;/home/penda/aoc/CloverLeaf/src/omp/flux_calc.cpp:39;JAE	3f232 <_Z16flux_calc_kerneliiiidRN6clover8Buffer2DIdEES2_S2_S2_S2_S2_S2_S2_._omp_fn.0+0x762>;(293) 
0x3ec21;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x40(%RSP),%R10;(293) 
0x3ec26;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x48(%RSP),%RDX;(293) 
0x3ec2b;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x50(%RSP),%RAX;(293) 
0x3ec30;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x38(%RSP),%R12;(293) 
0x3ec35;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	(%R10),%R14;(293) 
0x3ec38;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	(%RDX),%R8;(293) 
0x3ec3b;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x10(%R10),%RSI;(293) 
0x3ec3f;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x10(%RDX),%RDI;(293) 
0x3ec43;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R14,%R10;(293) 
0x3ec46;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R8,%R11;(293) 
0x3ec49;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x30(%RSP),%RDX;(293) 
0x3ec4e;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x10(%RAX),%RCX;(293) 
0x3ec52;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%R10;(293) 
0x3ec56;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	(%RAX),%R9;(293) 
0x3ec59;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x10(%R12),%RAX;(293) 
0x3ec5e;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%R11;(293) 
0x3ec62;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	(%R12),%R12;(293) 
0x3ec66;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%RCX,0xf8(%RSP);(293) 
0x3ec6e;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%R9;(293) 
0x3ec72;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x10(%RDX),%RCX;(293) 
0x3ec76;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%RAX,0x110(%RSP);(293) 
0x3ec7e;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%R12;(293) 
0x3ec82;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;LEA	(%R14,%R10,1),%R13;(293) 
0x3ec86;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x28(%RSP),%R14;(293) 
0x3ec8b;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x20(%RSP),%RAX;(293) 
0x3ec90;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;ADD	%R11,%R8;(293) 
0x3ec93;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R13,0x108(%RSP);(293) 
0x3ec9b;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R8,0x100(%RSP);(293) 
0x3eca3;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	(%R14),%R13;(293) 
0x3eca6;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	(%RDX),%R8;(293) 
0x3eca9;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%RCX,0x120(%RSP);(293) 
0x3ecb1;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%R13;(293) 
0x3ecb5;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x10(%R14),%RCX;(293) 
0x3ecb9;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x10(%RAX),%RDX;(293) 
0x3ecbd;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R9,0xd8(%RSP);(293) 
0x3ecc5;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%R8;(293) 
0x3ecc9;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	(%RAX),%R14;(293) 
0x3eccc;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R11,0xe0(%RSP);(293) 
0x3ecd4;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R10,0xe8(%RSP);(293) 
0x3ecdc;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R13,0x128(%RSP);(293) 
0x3ece4;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%R14;(293) 
0x3ece8;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R12,0xf0(%RSP);(293) 
0x3ecf0;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R8,0x118(%RSP);(293) 
0x3ecf8;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x18(%RSP),%R8;(293) 
0x3ecfd;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	(%R8),%RAX;(293) 
0x3ed00;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x10(%R8),%R13;(293) 
0x3ed04;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%RAX;(293) 
0x3ed08;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R13,0x130(%RSP);(293) 
0x3ed10;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;LEA	-0x1(%RBX),%R13D;(293) 
0x3ed14;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%RAX,0x138(%RSP);(293) 
0x3ed1c;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;CMP	$0x2,%R13D;(293) 
0x3ed20;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;JBE	3f288 <_Z16flux_calc_kerneliiiidRN6clover8Buffer2DIdEES2_S2_S2_S2_S2_S2_S2_._omp_fn.0+0x7b8>;(293) 
0x3ed26;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOVSXD	0xd4(%RSP),%RAX;(293) 
0x3ed2e;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0xf8(%RSP),%R13;(293) 
0x3ed36;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;LEA	(%R9,%RAX,1),%R8;(293) 
