address;source_location;insn;indent
0x4148c;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:40;VMOVUPD	(%RDI,%RAX,1),%YMM15;
0x41491;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:40;VDIVPD	%YMM15,%YMM4,%YMM11;
0x41496;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:41;VMULPD	(%R15,%RAX,1),%YMM15,%YMM1;
0x4149c;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:41;VMULPD	%YMM3,%YMM1,%YMM12;
0x414a0;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:41;VMOVUPD	%YMM12,(%R14,%RAX,1);
0x414a6;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	(%RDI,%RAX,1),%YMM2,%YMM0;
0x414ab;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	%YMM11,%YMM11,%YMM13;
0x414b0;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	%YMM13,%YMM0,%YMM14;
0x414b5;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	%YMM12,%YMM14,%YMM15;
0x414ba;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:45;VSQRTPD	%YMM15,%YMM11;
0x414bf;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:45;VMOVUPD	%YMM11,(%R13,%RAX,1);
0x414c6;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:40;VMOVUPD	0x20(%RDI,%RAX,1),%YMM1;
0x414cc;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:40;VDIVPD	%YMM1,%YMM4,%YMM12;
0x414d0;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:41;VMULPD	0x20(%R15,%RAX,1),%YMM1,%YMM0;
0x414d7;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:41;VMULPD	%YMM3,%YMM0,%YMM13;
0x414db;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:41;VMOVUPD	%YMM13,0x20(%R14,%RAX,1);
0x414e2;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	0x20(%RDI,%RAX,1),%YMM2,%YMM14;
0x414e8;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	%YMM12,%YMM12,%YMM15;
0x414ed;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	%YMM15,%YMM14,%YMM11;
0x414f2;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	%YMM13,%YMM11,%YMM1;
0x414f7;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:45;VSQRTPD	%YMM1,%YMM12;
0x414fb;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:45;VMOVUPD	%YMM12,0x20(%R13,%RAX,1);
0x41502;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:40;VMOVUPD	0x40(%RDI,%RAX,1),%YMM0;
0x41508;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:40;VDIVPD	%YMM0,%YMM4,%YMM13;
0x4150c;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:41;VMULPD	0x40(%R15,%RAX,1),%YMM0,%YMM14;
0x41513;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:41;VMULPD	%YMM3,%YMM14,%YMM15;
0x41517;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:41;VMOVUPD	%YMM15,0x40(%R14,%RAX,1);
0x4151e;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	0x40(%RDI,%RAX,1),%YMM2,%YMM1;
0x41524;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	%YMM13,%YMM13,%YMM11;
0x41529;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	%YMM11,%YMM1,%YMM12;
0x4152e;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	%YMM15,%YMM12,%YMM0;
0x41533;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:45;VSQRTPD	%YMM0,%YMM13;
0x41537;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:45;VMOVUPD	%YMM13,0x40(%R13,%RAX,1);
0x4153e;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:40;VMOVUPD	0x60(%RDI,%RAX,1),%YMM14;
0x41544;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:40;VDIVPD	%YMM14,%YMM4,%YMM15;
0x41549;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:41;VMULPD	0x60(%R15,%RAX,1),%YMM14,%YMM1;
0x41550;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:41;VMULPD	%YMM3,%YMM1,%YMM12;
0x41554;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:41;VMOVUPD	%YMM12,0x60(%R14,%RAX,1);
0x4155b;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	0x60(%RDI,%RAX,1),%YMM2,%YMM0;
0x41561;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	%YMM15,%YMM15,%YMM11;
0x41566;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	%YMM11,%YMM0,%YMM13;
0x4156b;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:44;VMULPD	%YMM12,%YMM13,%YMM14;
0x41570;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:45;VSQRTPD	%YMM14,%YMM15;
0x41575;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:45;VMOVUPD	%YMM15,0x60(%R13,%RAX,1);
0x4157c;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:45;SUB	$-0x80,%RAX;
0x41580;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:45;CMP	%R9,%RAX;
0x41583;/home/penda/aoc/CloverLeaf/src/omp/ideal_gas.cpp:45;JNE	4148c <_Z16ideal_gas_kerneliiiiRN6clover8Buffer2DIdEES2_S2_S2_._omp_fn.0+0x29c>;
