address;source_location;insn;indent
0x361d9;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:98;VMOVUPD	(%RCX,%RAX,1),%YMM14;
0x361de;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:99;VMOVUPD	(%RBX,%RAX,1),%YMM0;
0x361e3;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:99;VMOVUPD	(%RSI,%RAX,1),%YMM7;
0x361e8;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:99;VMOVUPD	(%R11,%RAX,1),%YMM5;
0x361ee;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:98;VMULPD	(%R14,%RAX,1),%YMM14,%YMM15;
0x361f4;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:98;MOV	0xa8(%RSP),%R15;
0x361fc;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:99;VMULPD	(%R12,%RAX,1),%YMM0,%YMM1;
0x36202;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:99;VFMADD231PD	(%R13,%RAX,1),%YMM7,%YMM15;
0x36209;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VFMADD231PD	(%RDX,%RAX,1),%YMM5,%YMM1;
0x3620f;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:99;VADDPD	%YMM1,%YMM15,%YMM8;
0x36213;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:98;VMULPD	%YMM2,%YMM8,%YMM6;
0x36217;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:98;VMOVUPD	%YMM6,(%R10,%RAX,1);
0x3621d;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:100;VMOVUPD	(%RDI,%RAX,1),%YMM9;
0x36222;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:100;VSUBPD	(%R9,%RAX,1),%YMM9,%YMM10;
0x36228;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:100;VADDPD	%YMM6,%YMM10,%YMM11;
0x3622c;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:100;VMOVUPD	%YMM11,(%R8,%RAX,1);
0x36232;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:98;VMOVUPD	0x20(%RCX,%RAX,1),%YMM12;
0x36238;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:99;VMOVUPD	0x20(%RBX,%RAX,1),%YMM15;
0x3623e;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:99;VMOVUPD	0x20(%RSI,%RAX,1),%YMM14;
0x36244;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:99;VMOVUPD	0x20(%R11,%RAX,1),%YMM0;
0x3624b;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:98;VMULPD	0x20(%R14,%RAX,1),%YMM12,%YMM13;
0x36252;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:99;VMULPD	0x20(%R12,%RAX,1),%YMM15,%YMM7;
0x36259;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:99;VFMADD231PD	0x20(%R13,%RAX,1),%YMM14,%YMM13;
0x36260;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VFMADD231PD	0x20(%RDX,%RAX,1),%YMM0,%YMM7;
0x36267;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:99;VADDPD	%YMM7,%YMM13,%YMM1;
0x3626b;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:98;VMULPD	%YMM2,%YMM1,%YMM5;
0x3626f;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:98;VMOVUPD	%YMM5,0x20(%R10,%RAX,1);
0x36276;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:100;VMOVUPD	0x20(%RDI,%RAX,1),%YMM8;
0x3627c;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:100;VSUBPD	0x20(%R9,%RAX,1),%YMM8,%YMM6;
0x36283;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:100;VADDPD	%YMM5,%YMM6,%YMM9;
0x36287;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:100;VMOVUPD	%YMM9,0x20(%R8,%RAX,1);
0x3628e;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:100;ADD	$0x40,%RAX;
0x36292;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:100;CMP	%R15,%RAX;
0x36295;/home/penda/aoc/CloverLeaf/src/omp/advec_mom.cpp:100;JNE	361d9 <_Z16advec_mom_kerneliiiiRN6clover8Buffer2DIdEES2_S2_S2_S2_S2_S2_S2_S2_S2_S2_S2_S2_RNS_8Buffer1DIdEES5_iii._omp_fn.5+0x379>;
