address;source_location;insn;indent
0x4b0a0;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:44;ENDBR64;
0x4b0a4;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:44;PUSH	%RBP;
0x4b0a5;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:44;MOV	%RSP,%RBP;
0x4b0a8;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:44;PUSH	%R15;
0x4b0aa;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:44;PUSH	%R14;
0x4b0ac;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:44;PUSH	%R13;
0x4b0ae;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:44;PUSH	%R12;
0x4b0b0;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:44;PUSH	%RBX;
0x4b0b1;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:44;AND	$-0x20,%RSP;
0x4b0b5;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:44;SUB	$0x60,%RSP;
0x4b0b9;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:45;MOV	0x28(%RDI),%EAX;
0x4b0bc;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:45;MOV	0x2c(%RDI),%EDX;
0x4b0bf;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:46;MOV	0x20(%RDI),%EBX;
0x4b0c2;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:46;MOV	0x24(%RDI),%ECX;
0x4b0c5;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:45;ADD	$0x3,%EDX;
0x4b0c8;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:45;LEA	0x1(%RAX),%R15D;
0x4b0cc;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:46;LEA	0x1(%RBX),%ESI;
0x4b0cf;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:45;MOV	%EDX,0x38(%RSP);
0x4b0d3;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:46;MOV	%ESI,0x34(%RSP);
0x4b0d7;/home/penda/aoc/CloverLeaf/src/omp/reset_field.cpp:46;CMP	%EDX,%R15D;
